Date,Open_samsung,High_samsung,Low_samsung,Close_samsung,Volume_samsung,Change_samsung,Open_lg,High_lg,Low_lg,Close_lg,Volume_lg,Change_lg
2021-07-01,80500,80600,80000,80100,13382882,-0.0074349442379182396,164000,164500,160500,162000,779316,-0.00917431192660545
2021-07-02,80000,80400,79900,80000,8753097,-0.0012484394506866447,163500,166500,163000,163500,873575,0.0092592592592593
2021-07-05,80100,80800,80000,80400,8330969,0.004999999999999893,164500,167000,163500,167000,1045443,0.021406727828746197
2021-07-06,80600,81200,80500,81200,12131651,0.00995024875621886,168500,172000,166500,170000,1902339,0.017964071856287456
2021-07-07,81200,81300,80300,80800,15992202,-0.0049261083743842304,171000,171000,163500,165000,2371947,-0.02941176470588236
2021-07-08,81100,81200,79900,79900,16660998,-0.011138613861386149,165500,165500,160000,160000,1861927,-0.030303030303030276
2021-07-09,79600,79800,79000,79400,22720577,-0.006257822277847325,158000,161500,157000,159000,1408620,-0.006249999999999978
2021-07-12,79900,80000,79500,79700,9768108,0.0037783375314861534,160500,161000,158000,158500,781657,-0.0031446540880503138
2021-07-13,80000,80200,79800,79800,9863450,0.0012547051442910462,158000,163500,157500,163500,1105815,0.03154574132492116
2021-07-14,79400,79600,79100,79500,11575636,-0.003759398496240629,162000,162000,159000,161000,689838,-0.015290519877675823
2021-07-15,79800,80600,79500,80600,13766279,0.01383647798742138,161000,162000,159500,161000,648066,0.0
2021-07-16,80100,80100,79500,79800,10859399,-0.00992555831265507,159500,161500,159500,160500,523298,-0.0031055900621117516
2021-07-19,79100,79200,78800,79000,13155414,-0.010025062656641603,159000,159000,157000,157500,598680,-0.01869158878504673
2021-07-20,78500,79000,78400,79000,12456646,0.0,156500,163500,156000,162500,1343210,0.031746031746031855
2021-07-21,79000,79100,78500,78500,12355296,-0.006329113924050667,163000,164500,161500,163000,829143,0.003076923076922977
2021-07-22,79000,79800,78900,79700,12618790,0.015286624203821653,163500,164500,162000,164000,806953,0.006134969325153339
2021-07-23,79700,79900,79200,79300,9098910,-0.005018820577164407,164500,167500,164000,166500,1191816,0.015243902439024293
2021-07-26,79400,79500,78800,78800,10040975,-0.006305170239596425,167500,168000,163000,163000,849316,-0.02102102102102099
2021-07-27,79200,79400,78500,78500,11427693,-0.0038071065989847552,164500,164500,162000,163000,428806,0.0
2021-07-28,78300,79200,78100,79200,12743417,0.008917197452229297,162500,165500,161000,164000,676883,0.006134969325153339
2021-07-29,78800,79400,78800,79000,14360453,-0.002525252525252486,165500,167000,164000,166500,770794,0.015243902439024293
2021-07-30,78900,78900,78500,78500,13823411,-0.006329113924050667,165000,165500,157500,157500,2178044,-0.05405405405405406
2021-08-02,79200,79500,78700,79300,11739124,0.010191082802547768,157500,158500,155000,156500,809541,-0.006349206349206327
2021-08-03,79400,81400,79300,81400,24339360,0.02648171500630525,157000,158000,155500,156500,716492,0.0
2021-08-04,82200,83100,81800,82900,25642368,0.01842751842751844,158000,160500,157000,160000,691765,0.022364217252396124
2021-08-05,83300,83300,82000,82100,18485469,-0.00965018094089265,159500,160000,158000,158000,560669,-0.012499999999999956
2021-08-06,81900,82500,81300,81500,13342623,-0.0073081607795371095,158500,159000,156500,157000,413308,-0.006329113924050667
2021-08-09,81500,82300,80900,81500,15522581,0.0,157500,162000,157000,161000,1152308,0.02547770700636942
2021-08-10,82300,82400,80100,80200,20362639,-0.015950920245398792,162000,162000,157000,157500,859174,-0.021739130434782594
2021-08-11,79600,79800,78500,78500,30241137,-0.021197007481296715,157500,158500,155500,156000,536980,-0.00952380952380949
2021-08-12,77100,78200,76900,77000,42365223,-0.019108280254777066,156000,157500,153000,153000,981866,-0.019230769230769273
2021-08-13,75800,76000,74100,74400,61270643,-0.03376623376623378,153500,154000,148000,150500,916837,-0.016339869281045805
2021-08-17,74000,75100,74000,74200,30944847,-0.0026881720430107503,150500,153500,150000,151000,779899,0.0033222591362125353
2021-08-18,73900,74600,73100,73900,29192631,-0.0040431266846361336,150500,154000,150000,153500,652995,0.01655629139072845
2021-08-19,73500,74400,73100,73100,22166298,-0.010825439783491153,151500,153000,148000,148000,737444,-0.03583061889250816
2021-08-20,73500,73900,72500,72700,22364803,-0.005471956224350261,148500,150500,146000,146500,802093,-0.010135135135135087
2021-08-23,73300,74000,73000,73300,19384648,0.008253094910591452,145500,146000,138000,140500,1780072,-0.04095563139931746
2021-08-24,73900,75700,73900,75600,21016913,0.03137789904502042,141000,144500,138500,142000,1375732,0.01067615658362997
2021-08-25,76200,76600,74900,75700,22319664,0.001322751322751392,142500,144500,139500,142000,806947,0.0
2021-08-26,76100,76200,74600,74600,16671494,-0.014531043593130732,142000,145000,140500,141500,806681,-0.0035211267605633756
2021-08-27,74300,75000,73800,74300,15172748,-0.004021447721179627,141000,141000,139000,140500,593281,-0.007067137809187329
2021-08-30,75400,75500,74200,74600,12686999,0.004037685060565233,141500,142000,139000,139500,740133,-0.007117437722419906
2021-08-31,74900,76700,74300,76700,24630370,0.02815013404825728,139500,142000,138000,142000,1035617,0.017921146953405076
2021-09-01,76700,77100,75900,76800,16114775,0.0013037809647979959,143000,143000,140000,141000,758432,-0.007042253521126751
2021-09-02,76800,76800,75700,76000,15347486,-0.01041666666666663,140500,141000,139000,139500,667898,-0.010638297872340385
2021-09-03,76400,76700,76000,76600,12096419,0.007894736842105177,142000,154500,140500,153500,4043334,0.10035842293906816
2021-09-06,76800,77600,76600,77300,12861180,0.009138381201044377,151000,151500,146500,148000,1611682,-0.03583061889250816
2021-09-07,77100,77100,75900,76100,13239401,-0.015523932729624823,149000,150500,147500,147500,757429,-0.0033783783783783994
2021-09-08,76000,76400,75600,76300,11798147,0.0026281208935610145,146500,147000,143000,144000,1296091,-0.023728813559321993
2021-09-09,76400,76600,75000,75300,17600770,-0.013106159895150737,144000,145500,141500,141500,955728,-0.01736111111111116
2021-09-10,75300,75600,74800,75300,10103212,0.0,143000,151000,143000,146500,1851877,0.035335689045936425
2021-09-13,75200,76300,75100,76300,11397775,0.013280212483399723,144000,144500,141500,143000,808784,-0.023890784982935176
2021-09-14,77100,77700,76600,76600,18167057,0.003931847968545288,143500,145000,142500,142500,573492,-0.0034965034965035446
2021-09-15,77400,77400,76400,77000,12829128,0.005221932114882533,143500,143500,140500,142000,763228,-0.0035087719298245723
2021-09-16,77300,77400,76100,76100,13067622,-0.011688311688311637,142500,143500,140000,141000,639525,-0.007042253521126751
2021-09-17,76300,77200,75900,77200,16289502,0.014454664914586024,140500,141000,139000,139500,799115,-0.010638297872340385
2021-09-23,77500,77600,76800,77400,17055590,0.002590673575129543,138500,141000,136500,140500,1090853,0.007168458781362075
2021-09-24,77600,77700,77100,77300,12247274,-0.0012919896640827266,142000,142500,139000,139500,865310,-0.007117437722419906
2021-09-27,77300,77700,77000,77700,11699798,0.005174644243208348,139000,139500,138000,138500,526452,-0.007168458781361964
2021-09-28,77700,77800,76200,76300,15406382,-0.018018018018018056,138000,138500,132500,132500,1667863,-0.04332129963898912
2021-09-29,74800,75300,73800,74100,23992458,-0.028833551769331556,129000,131000,128000,129500,1435656,-0.02264150943396226
2021-09-30,74300,74800,73700,74100,19919361,0.0,128500,129000,125000,127500,1505941,-0.015444015444015413
2021-10-01,73900,74000,72900,73200,15803395,-0.012145748987854255,125500,127500,124500,125500,1099392,-0.015686274509803977
2021-10-05,73000,73000,71400,72200,24013921,-0.013661202185792365,123000,125500,121000,123500,1158497,-0.015936254980079667
2021-10-06,72600,72800,71200,71300,18956962,-0.012465373961218829,125500,126000,119000,120000,1599552,-0.028340080971659964
2021-10-07,71600,72100,71300,71600,13683532,0.004207573632538653,121000,125000,120000,124000,907601,0.03333333333333344
2021-10-08,72300,72400,71500,71500,14043287,-0.0013966480446927498,125000,125500,119000,120000,1407749,-0.032258064516129004
2021-10-12,70700,70900,68700,69000,31001484,-0.034965034965035,121000,125500,119000,124000,1793542,0.03333333333333344
2021-10-13,68700,69600,68300,68800,24172015,-0.0028985507246376274,122500,123000,119500,122000,943291,-0.016129032258064502
2021-10-14,69000,69800,68800,69400,19520641,0.008720930232558155,123500,125500,122500,123500,950533,0.012295081967213184
2021-10-15,70200,71000,70000,70100,18051612,0.01008645533141217,125000,127000,125000,126500,743492,0.02429149797570851
2021-10-18,70200,70300,69200,70200,13486391,0.0014265335235377208,127500,127500,123500,123500,716291,-0.02371541501976282
2021-10-19,70800,71000,70400,70600,9507991,0.005698005698005604,124500,127000,123500,126500,600501,0.02429149797570851
2021-10-20,70700,71000,70200,70300,10151638,-0.004249291784702569,126500,127500,125000,125000,579159,-0.011857707509881465
2021-10-21,70300,70600,70000,70200,10891094,-0.0014224751066855834,126000,127500,125000,125500,571147,0.0040000000000000036
2021-10-22,70000,70700,70000,70400,8395448,0.002849002849002913,125000,126000,123000,125000,360096,-0.003984063745019917
2021-10-25,69900,70600,69500,70200,10029621,-0.0028409090909090606,123500,126000,122500,124500,554539,-0.0040000000000000036
2021-10-26,70600,71500,70400,71100,10528252,0.012820512820512775,125000,126000,124500,125500,706443,0.008032128514056325
2021-10-27,71000,71000,70000,70100,10295316,-0.01406469760900142,125500,126000,121500,122000,912547,-0.027888446215139417
2021-10-28,69500,72200,69500,70700,20644902,0.008559201141226769,122000,124000,121000,122000,842870,0.0
2021-10-29,71200,71600,69700,69800,17016151,-0.012729844413012725,124000,129000,119500,120500,2301006,-0.012295081967213073
2021-11-01,70200,70600,69900,69900,11503729,0.0014326647564470996,121000,122000,119500,120500,761704,0.0
2021-11-02,70800,72200,70700,71500,16812570,0.022889842632331847,121000,124500,120500,123000,915388,0.020746887966804906
2021-11-03,71700,71700,70100,70400,12770428,-0.01538461538461533,123500,124000,121000,122000,503633,-0.008130081300813052
2021-11-04,71200,71600,70500,70600,11818987,0.0028409090909091717,124000,126000,122000,122500,769589,0.004098360655737654
2021-11-05,71600,71600,70200,70200,12667743,-0.005665722379603388,123500,124500,121500,123000,470484,0.004081632653061273
2021-11-08,70400,70600,69800,70600,11121981,0.005698005698005604,123000,123500,120500,122500,478858,-0.004065040650406471
2021-11-09,70300,71000,70100,70500,11159589,-0.0014164305949008194,123000,125000,122000,123000,497844,0.004081632653061273
2021-11-10,70300,70900,70200,70200,9422009,-0.004255319148936176,122000,123000,119000,119500,707984,-0.028455284552845517
2021-11-11,69900,70000,69600,69900,11489122,-0.004273504273504258,119000,119500,115500,117500,1137785,-0.01673640167364021
2021-11-12,70200,70900,69900,70600,10087450,0.010014306151645114,118000,122000,118000,122000,734937,0.038297872340425476
2021-11-15,71700,71900,70900,71400,12420710,0.011331444759206777,122500,125000,122500,124500,521720,0.020491803278688492
2021-11-16,71500,72000,71300,71300,10919239,-0.0014005602240896309,124500,125500,123000,124000,565313,-0.004016064257028162
2021-11-17,71300,71600,70600,70700,11027606,-0.008415147265077194,124500,125000,122000,123000,524897,-0.008064516129032251
2021-11-18,70700,71000,70200,70200,10144957,-0.007072135785007094,123500,124000,122000,122500,480336,-0.004065040650406471
2021-11-19,70400,71400,70100,71200,11954728,0.014245014245014342,128000,137500,127500,133500,4928339,0.0897959183673469
2021-11-22,73300,75200,73000,74900,27506623,0.05196629213483139,133500,136000,131500,134000,1670033,0.0037453183520599342
2021-11-23,76000,76000,74500,75300,22029195,0.005340453938584844,132500,133000,127000,128000,1329955,-0.04477611940298509
2021-11-24,76000,76200,74100,74800,15652305,-0.006640106241699861,127000,130000,126000,128500,988988,0.00390625
2021-11-25,75100,75100,73600,73700,12559258,-0.014705882352941124,128500,129000,125000,125500,675145,-0.023346303501945553
2021-11-26,73500,74100,72000,72300,13002242,-0.018995929443690662,125500,126500,121500,122000,872482,-0.027888446215139417
2021-11-29,71700,73000,71400,72300,16682559,0.0,118000,122000,118000,119500,933062,-0.020491803278688492
2021-11-30,73200,73900,70500,71300,30364841,-0.013831258644536604,120500,122000,115000,115500,1809765,-0.03347280334728031
2021-12-01,72000,74800,71600,74400,21954856,0.04347826086956519,116500,120000,115500,120000,851165,0.03896103896103886
2021-12-02,73900,75800,73800,75800,23652940,0.018817204301075252,118000,122000,118000,122000,725845,0.016666666666666607
2021-12-03,75600,76000,74100,75600,18330240,-0.0026385224274406704,122000,123000,119000,122000,780951,0.0
2021-12-06,75100,76700,74900,76300,16391250,0.0092592592592593,121500,125000,120500,124000,819472,0.016393442622950838
2021-12-07,76100,77700,75600,77400,19232453,0.014416775884665833,124000,126000,121500,125500,720765,0.012096774193548487
2021-12-08,78300,78600,77100,77400,21558340,0.0,127500,128000,122500,123500,1043122,-0.015936254980079667
2021-12-09,77400,78200,77000,78200,21604528,0.010335917312661591,122500,125000,122000,123000,1151051,-0.004048582995951455
2021-12-10,77400,77600,76800,76900,9155219,-0.01662404092071612,122000,126000,121500,126000,671405,0.024390243902439046
2021-12-13,77200,78300,76500,76800,15038750,-0.0013003901170350884,129500,135500,129000,134000,2612253,0.06349206349206349
2021-12-14,76500,77200,76200,77000,10976660,0.0026041666666667407,132500,133500,128000,128500,1506380,-0.04104477611940294
2021-12-15,76400,77600,76300,77600,9584939,0.007792207792207684,128500,130500,127000,129500,855372,0.0077821011673151474
2021-12-16,78500,78500,77400,77800,11996128,0.002577319587628857,131500,132500,129000,130000,705254,0.0038610038610038533
2021-12-17,76800,78000,76800,78000,13108479,0.0025706940874035134,128000,131500,127500,129500,944383,-0.0038461538461538325
2021-12-20,77600,77800,76800,77100,11264375,-0.011538461538461497,128500,129000,125500,125500,864094,-0.030888030888030937
2021-12-21,77900,78300,77500,78100,14245298,0.012970168612191912,127000,131000,126500,130500,993693,0.03984063745019917
2021-12-22,78900,79400,78800,79400,17105892,0.016645326504481472,132000,132500,129000,129500,703187,-0.007662835249042099
2021-12-23,79800,80000,79300,79900,13577498,0.006297229219143663,130500,139000,128500,137000,2564334,0.05791505791505802
2021-12-24,80200,80800,80200,80500,12086380,0.007509386733416834,137000,138000,134000,136500,1170212,-0.0036496350364964014
2021-12-27,80600,80600,79800,80200,10783368,-0.003726708074534124,136500,140000,135500,138000,958151,0.01098901098901095
2021-12-28,80200,80400,79700,80300,18226325,0.0012468827930174342,139000,139500,137000,138000,1186045,0.0
2021-12-29,80200,80200,78500,78800,19794795,-0.018679950186799466,138500,141500,138000,140500,1104635,0.018115942028985588
2021-12-30,78900,79500,78100,78300,14236700,-0.006345177664974666,140000,140500,138000,138000,703821,-0.017793594306049876
2022-01-03,79400,79800,78200,78600,13502112,0.003831417624521105,139500,140500,138000,139500,534878,0.010869565217391353
2022-01-04,78800,79200,78300,78700,12427416,0.0012722646310432406,143000,145000,140000,142000,1419997,0.017921146953405076
2022-01-05,78800,79000,76400,77400,25470640,-0.016518424396442133,142000,142000,137500,138500,965541,-0.02464788732394363
2022-01-06,76700,77600,76600,76900,12931954,-0.006459948320413411,136000,139000,134500,135000,1038777,-0.02527075812274371
2022-01-07,78100,78400,77400,78300,15163757,0.01820546163849146,136500,138000,135000,137500,808243,0.0185185185185186
2022-01-10,78100,78100,77100,78000,9947422,-0.003831417624521105,135500,136000,129000,130000,1784965,-0.054545454545454564
2022-01-11,78400,79000,78000,78900,13221123,0.011538461538461497,129500,131500,127500,130500,985952,0.0038461538461538325
2022-01-12,79500,79600,78600,78900,11000502,0.0,131500,138500,131000,137000,1757579,0.04980842911877392
2022-01-13,79300,79300,77900,77900,13889401,-0.012674271229404344,139000,150000,139000,145500,5019347,0.06204379562043805
2022-01-14,77700,78100,77100,77300,10096725,-0.007702182284980763,145500,150500,143500,146000,2850564,0.0034364261168384758
2022-01-17,77600,77800,76900,77500,8785122,0.002587322121604174,145000,145500,139500,140500,1727769,-0.03767123287671237
